"id","city","timestamp","temperature","humidity","air_pressure","day_category","current_status","speed_of_wind","visibility_in_meters","pop","sys"
1083,"Burton","2023-10-30 23:00:00","275.58",82,1020,"Clouds","overcast clouds","1.05",10000,"0","n"
1084,"Burton","2023-10-31 02:00:00","273.74",80,1021,"Clouds","broken clouds","1.8",10000,"0","n"
1085,"Burton","2023-10-31 05:00:00","272.38",83,1021,"Clouds","broken clouds","2.11",10000,"0","n"
1086,"Burton","2023-10-31 08:00:00","271.02",87,1021,"Clouds","scattered clouds","2.27",10000,"0","d"
1087,"Burton","2023-10-31 11:00:00","276.34",61,1020,"Clouds","few clouds","2.47",10000,"0","d"
1088,"Burton","2023-10-31 14:00:00","278.81",36,1018,"Clouds","few clouds","3.37",10000,"0","d"
1089,"Burton","2023-10-31 17:00:00","278.62",40,1016,"Clouds","scattered clouds","2.85",10000,"0","d"
1090,"Burton","2023-10-31 20:00:00","275.53",53,1017,"Clouds","broken clouds","2",10000,"0","n"
1091,"Burton","2023-10-31 23:00:00","272.75",96,1017,"Snow","light snow","4.39",2517,"0.45","n"
1092,"Burton","2023-11-01 02:00:00","271.93",95,1018,"Snow","light snow","3.98",1295,"0.5","n"
1093,"Burton","2023-11-01 05:00:00","273.69",96,1019,"Snow","snow","2.24",121,"0.88","n"
1094,"Burton","2023-11-01 08:00:00","272.51",91,1022,"Snow","light snow","2.36",10000,"0.88","d"
1095,"Burton","2023-11-01 11:00:00","276.93",76,1024,"Snow","light snow","2.51",10000,"0.26","d"
1096,"Burton","2023-11-01 14:00:00","277.14",77,1024,"Snow","light snow","3.38",10000,"0.38","d"
1097,"Burton","2023-11-01 17:00:00","276.57",74,1025,"Snow","light snow","3.5",10000,"0.38","d"
1098,"Burton","2023-11-01 20:00:00","271.53",87,1027,"Clouds","scattered clouds","2.2",10000,"0","n"
1099,"Burton","2023-11-01 23:00:00","270.75",84,1028,"Clouds","few clouds","2.43",10000,"0","n"
1100,"Burton","2023-11-02 02:00:00","269.95",86,1029,"Clouds","few clouds","2.52",10000,"0","n"
1101,"Burton","2023-11-02 05:00:00","269.87",86,1029,"Clouds","few clouds","2.72",10000,"0","n"
1102,"Burton","2023-11-02 08:00:00","270.33",85,1029,"Clouds","few clouds","3.38",10000,"0","d"
1103,"Burton","2023-11-02 11:00:00","276.34",66,1029,"Clouds","broken clouds","5.06",10000,"0","d"
1104,"Burton","2023-11-02 14:00:00","279.62",52,1027,"Clouds","overcast clouds","5.13",10000,"0","d"
1105,"Burton","2023-11-02 17:00:00","279.49",52,1026,"Clouds","overcast clouds","4.93",10000,"0","d"
1106,"Burton","2023-11-02 20:00:00","276.03",64,1027,"Clouds","overcast clouds","3.66",10000,"0","n"
1107,"Burton","2023-11-02 23:00:00","275.76",66,1027,"Clouds","overcast clouds","3.93",10000,"0","n"
1108,"Burton","2023-11-03 02:00:00","274.49",69,1027,"Clouds","broken clouds","3.4",10000,"0","n"
1109,"Burton","2023-11-03 05:00:00","273.47",73,1027,"Clouds","broken clouds","2.92",10000,"0","n"
1110,"Burton","2023-11-03 08:00:00","273.13",74,1028,"Clouds","broken clouds","3",10000,"0","d"
1111,"Burton","2023-11-03 11:00:00","280.03",53,1028,"Clear","clear sky","4.24",10000,"0","d"
1112,"Burton","2023-11-03 14:00:00","284.44",43,1026,"Clear","clear sky","4.67",10000,"0","d"
1113,"Burton","2023-11-03 17:00:00","283.09",51,1025,"Clouds","broken clouds","3.52",10000,"0","d"
1114,"Burton","2023-11-03 20:00:00","278.54",63,1025,"Clouds","overcast clouds","3.1",10000,"0","n"
1115,"Burton","2023-11-03 23:00:00","279.69",61,1024,"Clouds","overcast clouds","4.07",10000,"0","n"
1116,"Burton","2023-11-04 02:00:00","280.35",58,1023,"Clouds","overcast clouds","4.27",10000,"0","n"
1117,"Burton","2023-11-04 05:00:00","280.48",56,1022,"Clouds","overcast clouds","4.31",10000,"0","n"
1118,"Burton","2023-11-04 08:00:00","281.31",51,1021,"Clouds","overcast clouds","5.35",10000,"0","d"
1119,"Burton","2023-11-04 11:00:00","283.85",46,1020,"Clouds","overcast clouds","6.23",10000,"0","d"
1120,"Burton","2023-11-04 14:00:00","287.39",41,1018,"Clouds","overcast clouds","6.29",10000,"0","d"
1121,"Greene","2023-10-30 17:00:00","279.77",76,1019,"Clouds","overcast clouds","5.26",10000,"0","d"
1122,"Greene","2023-10-30 20:00:00","278.71",72,1020,"Clouds","overcast clouds","1.95",10000,"0","n"
1123,"Greene","2023-10-30 23:00:00","275.9",72,1022,"Clouds","scattered clouds","2.94",10000,"0","n"
1124,"Greene","2023-10-31 02:00:00","272.55",72,1023,"Clear","clear sky","2.2",10000,"0","n"
1125,"Greene","2023-10-31 05:00:00","271.18",74,1023,"Clear","clear sky","0.94",10000,"0","n"
1126,"Greene","2023-10-31 08:00:00","270.61",75,1023,"Clear","clear sky","1.34",10000,"0","n"
1127,"Greene","2023-10-31 11:00:00","276.18",47,1022,"Clear","clear sky","3.14",10000,"0","d"
1128,"Greene","2023-10-31 14:00:00","279.61",33,1018,"Clear","clear sky","5.19",10000,"0","d"
1129,"Greene","2023-10-31 17:00:00","279.92",36,1017,"Clouds","few clouds","6.53",10000,"0","d"
1130,"Greene","2023-10-31 20:00:00","274.32",42,1021,"Clouds","broken clouds","7.46",10000,"0","n"
1131,"Greene","2023-10-31 23:00:00","272.16",56,1022,"Clear","clear sky","5.53",10000,"0","n"
1132,"Greene","2023-11-01 02:00:00","272.94",77,1022,"Snow","light snow","5.56",10000,"0.22","n"
1133,"Greene","2023-11-01 05:00:00","271.68",91,1024,"Clouds","broken clouds","4.92",10000,"0","n"
1134,"Greene","2023-11-01 08:00:00","271.38",86,1026,"Clouds","broken clouds","3.61",10000,"0","n"
1135,"Greene","2023-11-01 11:00:00","274.1",71,1028,"Clouds","broken clouds","3.11",10000,"0","d"
1136,"Greene","2023-11-01 14:00:00","278.5",46,1027,"Clouds","scattered clouds","2.69",10000,"0","d"
1137,"Greene","2023-11-01 17:00:00","279.6",38,1026,"Clouds","few clouds","2.27",10000,"0","d"
1138,"Greene","2023-11-01 20:00:00","275.42",53,1027,"Clouds","few clouds","2.05",10000,"0","n"
1139,"Greene","2023-11-01 23:00:00","274.01",58,1028,"Clear","clear sky","2.78",10000,"0","n"
1140,"Greene","2023-11-02 02:00:00","273.16",67,1029,"Clear","clear sky","2.82",10000,"0","n"
1141,"Greene","2023-11-02 05:00:00","272.3",70,1029,"Clouds","scattered clouds","2.96",10000,"0","n"
1142,"Greene","2023-11-02 08:00:00","271.4",69,1030,"Clouds","scattered clouds","3.33",10000,"0","n"
1143,"Greene","2023-11-02 11:00:00","277.02",43,1030,"Clouds","overcast clouds","5.46",10000,"0","d"
1144,"Greene","2023-11-02 14:00:00","281.65",31,1028,"Clouds","overcast clouds","6.34",10000,"0","d"
1145,"Greene","2023-11-02 17:00:00","282.88",33,1026,"Clouds","broken clouds","5.64",10000,"0","d"
1146,"Greene","2023-11-02 20:00:00","279.13",45,1027,"Clouds","broken clouds","4.39",10000,"0","n"
1147,"Greene","2023-11-02 23:00:00","277.28",54,1028,"Clouds","overcast clouds","3.53",10000,"0","n"
1148,"Greene","2023-11-03 02:00:00","275.82",59,1028,"Clouds","broken clouds","3.33",10000,"0","n"
1149,"Greene","2023-11-03 05:00:00","274.97",62,1028,"Clouds","few clouds","3.22",10000,"0","n"
1150,"Greene","2023-11-03 08:00:00","274.45",63,1029,"Clear","clear sky","3.45",10000,"0","n"
1151,"Greene","2023-11-03 11:00:00","281.12",40,1029,"Clouds","few clouds","4.69",10000,"0","d"
1152,"Greene","2023-11-03 14:00:00","286.21",28,1026,"Clouds","few clouds","5.93",10000,"0","d"
1153,"Greene","2023-11-03 17:00:00","286.52",33,1024,"Clouds","broken clouds","5.01",10000,"0","d"
1154,"Greene","2023-11-03 20:00:00","280.84",54,1025,"Clouds","broken clouds","4",10000,"0","n"
1155,"Greene","2023-11-03 23:00:00","281.16",52,1024,"Clouds","overcast clouds","4.7",10000,"0","n"
1156,"Greene","2023-11-04 02:00:00","280.78",50,1023,"Clouds","overcast clouds","4.6",10000,"0","n"
1157,"Greene","2023-11-04 05:00:00","281.22",45,1023,"Clouds","overcast clouds","5.61",10000,"0","n"
1158,"Greene","2023-11-04 08:00:00","280.9",45,1023,"Clouds","overcast clouds","5.79",10000,"0","n"
1159,"Greene","2023-11-04 11:00:00","283.7",41,1023,"Clouds","overcast clouds","6.7",10000,"0","d"
1160,"Greene","2023-11-04 14:00:00","288.02",32,1020,"Clouds","overcast clouds","7.68",10000,"0","d"
1161,"Guernsey","2023-10-30 17:00:00","280.62",87,1018,"Rain","light rain","4.09",10000,"0.23","d"
1162,"Guernsey","2023-10-30 20:00:00","279.48",85,1019,"Clouds","overcast clouds","1.83",10000,"0","n"
1163,"Guernsey","2023-10-30 23:00:00","276.37",89,1021,"Clouds","broken clouds","1.63",10000,"0","n"
1164,"Guernsey","2023-10-31 02:00:00","273.17",88,1022,"Clouds","scattered clouds","1.42",10000,"0","n"
1165,"Guernsey","2023-10-31 05:00:00","271.6",90,1022,"Clear","clear sky","1.37",10000,"0","n"
1166,"Guernsey","2023-10-31 08:00:00","270.72",87,1023,"Clear","clear sky","0.79",10000,"0","d"
1167,"Guernsey","2023-10-31 11:00:00","277.52",57,1022,"Clear","clear sky","1.25",10000,"0","d"
1168,"Guernsey","2023-10-31 14:00:00","280.49",43,1018,"Clear","clear sky","2.9",10000,"0","d"
1169,"Guernsey","2023-10-31 17:00:00","280.35",45,1016,"Clear","clear sky","3.25",10000,"0","d"
1170,"Guernsey","2023-10-31 20:00:00","274.43",62,1018,"Clouds","scattered clouds","1.95",10000,"0","n"
1171,"Guernsey","2023-10-31 23:00:00","273.11",83,1020,"Snow","light snow","2.67",10000,"0.26","n"
1172,"Guernsey","2023-11-01 02:00:00","270.38",68,1021,"Clouds","broken clouds","3.44",10000,"0","n"
1173,"Guernsey","2023-11-01 05:00:00","269.21",79,1023,"Clouds","few clouds","2.75",10000,"0","n"
1174,"Guernsey","2023-11-01 08:00:00","269.29",94,1025,"Clouds","few clouds","2.55",10000,"0","d"
1175,"Guernsey","2023-11-01 11:00:00","276.47",65,1026,"Clouds","scattered clouds","3.15",10000,"0","d"
1176,"Guernsey","2023-11-01 14:00:00","280.03",47,1025,"Clouds","scattered clouds","3.34",10000,"0","d"
1177,"Guernsey","2023-11-01 17:00:00","279.61",48,1025,"Clouds","overcast clouds","2.06",10000,"0","d"
1178,"Guernsey","2023-11-01 20:00:00","273.16",72,1028,"Clouds","broken clouds","1",10000,"0","n"
1179,"Guernsey","2023-11-01 23:00:00","271.97",75,1029,"Clear","clear sky","1.21",10000,"0","n"
1180,"Guernsey","2023-11-02 02:00:00","271.21",78,1030,"Clear","clear sky","1.69",10000,"0","n"
1181,"Guernsey","2023-11-02 05:00:00","270.93",82,1030,"Clear","clear sky","2.06",10000,"0","n"
1182,"Guernsey","2023-11-02 08:00:00","270.57",85,1031,"Clouds","few clouds","2.23",10000,"0","d"
1183,"Guernsey","2023-11-02 11:00:00","277.99",51,1031,"Clouds","few clouds","3.83",10000,"0","d"
1184,"Guernsey","2023-11-02 14:00:00","281.69",39,1029,"Clouds","broken clouds","4.45",10000,"0","d"
1185,"Guernsey","2023-11-02 17:00:00","281.52",45,1028,"Clouds","overcast clouds","3.71",10000,"0","d"
1186,"Guernsey","2023-11-02 20:00:00","275.98",69,1028,"Clouds","overcast clouds","2.38",10000,"0","n"
1187,"Guernsey","2023-11-02 23:00:00","275.64",69,1029,"Clouds","overcast clouds","2.3",10000,"0","n"
1188,"Guernsey","2023-11-03 02:00:00","274.41",72,1029,"Clouds","overcast clouds","2.35",10000,"0","n"
1189,"Guernsey","2023-11-03 05:00:00","274.03",73,1029,"Clouds","overcast clouds","2.2",10000,"0","n"
1190,"Guernsey","2023-11-03 08:00:00","272.81",78,1030,"Clouds","broken clouds","2.26",10000,"0","d"
1191,"Guernsey","2023-11-03 11:00:00","280.77",46,1030,"Clear","clear sky","3.33",10000,"0","d"
1192,"Guernsey","2023-11-03 14:00:00","285.91",34,1028,"Clouds","few clouds","4.03",10000,"0","d"
1193,"Guernsey","2023-11-03 17:00:00","285.27",43,1026,"Clouds","broken clouds","3.03",10000,"0","d"
1194,"Guernsey","2023-11-03 20:00:00","279.03",66,1027,"Clouds","broken clouds","2.51",10000,"0","n"
1195,"Guernsey","2023-11-03 23:00:00","278.82",65,1026,"Clouds","overcast clouds","2.35",10000,"0","n"
1196,"Guernsey","2023-11-04 02:00:00","279.31",62,1025,"Clouds","overcast clouds","2.69",10000,"0","n"
1197,"Guernsey","2023-11-04 05:00:00","279.02",62,1024,"Clouds","overcast clouds","3.31",10000,"0","n"
1198,"Guernsey","2023-11-04 08:00:00","278.88",63,1025,"Clouds","overcast clouds","3.58",10000,"0","d"
1199,"Guernsey","2023-11-04 11:00:00","284.13",46,1024,"Clouds","overcast clouds","4.56",10000,"0","d"
1200,"Guernsey","2023-11-04 14:00:00","288.18",36,1021,"Clouds","overcast clouds","5.29",10000,"0","d"
1201,"Hamilton","2023-10-30 17:00:00","279.56",85,1020,"Clouds","overcast clouds","3.51",10000,"0","d"
1202,"Hamilton","2023-10-30 20:00:00","279.05",74,1021,"Clouds","overcast clouds","2.76",10000,"0","n"
1203,"Hamilton","2023-10-30 23:00:00","277.15",65,1022,"Clouds","scattered clouds","1.97",10000,"0","n"
1204,"Hamilton","2023-10-31 02:00:00","274.53",58,1023,"Clear","clear sky","1.72",10000,"0","n"
1205,"Hamilton","2023-10-31 05:00:00","273.4",59,1023,"Clear","clear sky","0.96",10000,"0","n"
1206,"Hamilton","2023-10-31 08:00:00","272.84",59,1023,"Clear","clear sky","0.97",10000,"0","n"
1207,"Hamilton","2023-10-31 11:00:00","277.21",42,1022,"Clear","clear sky","2.46",10000,"0","d"
1208,"Hamilton","2023-10-31 14:00:00","280.72",30,1019,"Clear","clear sky","4.25",10000,"0","d"
1209,"Hamilton","2023-10-31 17:00:00","280.93",36,1018,"Clouds","scattered clouds","5.78",10000,"0","d"
1210,"Hamilton","2023-10-31 20:00:00","275.43",38,1022,"Clouds","scattered clouds","5.69",10000,"0","n"
1211,"Hamilton","2023-10-31 23:00:00","273.84",49,1023,"Clear","clear sky","4.68",10000,"0","n"
1212,"Hamilton","2023-11-01 02:00:00","273.61",66,1023,"Clouds","scattered clouds","5.45",10000,"0","n"
1213,"Hamilton","2023-11-01 05:00:00","273.87",68,1025,"Clouds","broken clouds","4.73",10000,"0","n"
1214,"Hamilton","2023-11-01 08:00:00","273.32",71,1027,"Clouds","broken clouds","2.97",10000,"0","n"
1215,"Hamilton","2023-11-01 11:00:00","276.05",62,1029,"Clear","clear sky","2.41",10000,"0","d"
1216,"Hamilton","2023-11-01 14:00:00","280.09",40,1027,"Clear","clear sky","1.85",10000,"0","d"
1217,"Hamilton","2023-11-01 17:00:00","280.76",33,1026,"Clear","clear sky","1.84",10000,"0","d"
1218,"Hamilton","2023-11-01 20:00:00","277.15",48,1027,"Clear","clear sky","1.47",10000,"0","n"
1219,"Hamilton","2023-11-01 23:00:00","275.88",60,1028,"Clear","clear sky","2.04",10000,"0","n"
1220,"Hamilton","2023-11-02 02:00:00","274.6",56,1029,"Clear","clear sky","1.79",10000,"0","n"
1221,"Hamilton","2023-11-02 05:00:00","273.75",54,1029,"Clouds","scattered clouds","2.09",10000,"0","n"
1222,"Hamilton","2023-11-02 08:00:00","272.91",56,1030,"Clouds","scattered clouds","2.28",10000,"0","n"
1223,"Hamilton","2023-11-02 11:00:00","277.66",38,1030,"Clouds","broken clouds","3.75",10000,"0","d"
1224,"Hamilton","2023-11-02 14:00:00","282.76",28,1028,"Clouds","overcast clouds","4.66",10000,"0","d"
1225,"Hamilton","2023-11-02 17:00:00","283.63",31,1027,"Clouds","scattered clouds","4.11",10000,"0","d"
1226,"Hamilton","2023-11-02 20:00:00","279.63",45,1027,"Clouds","broken clouds","2.92",10000,"0","n"
1227,"Hamilton","2023-11-02 23:00:00","278.39",50,1028,"Clouds","overcast clouds","2.51",10000,"0","n"
1228,"Hamilton","2023-11-03 02:00:00","277.46",53,1028,"Clouds","overcast clouds","2.35",10000,"0","n"
1229,"Hamilton","2023-11-03 05:00:00","276.28",57,1028,"Clouds","scattered clouds","2.2",10000,"0","n"
1230,"Hamilton","2023-11-03 08:00:00","275.5",58,1029,"Clouds","few clouds","1.96",10000,"0","n"
1231,"Hamilton","2023-11-03 11:00:00","281.34",38,1029,"Clouds","few clouds","3.2",10000,"0","d"
1232,"Hamilton","2023-11-03 14:00:00","286.84",28,1026,"Clouds","scattered clouds","4.35",10000,"0","d"
1233,"Hamilton","2023-11-03 17:00:00","287.31",33,1024,"Clouds","scattered clouds","3.77",10000,"0","d"
1234,"Hamilton","2023-11-03 20:00:00","282.22",53,1025,"Clouds","scattered clouds","2.74",10000,"0","n"
1235,"Hamilton","2023-11-03 23:00:00","281.84",51,1024,"Clouds","overcast clouds","3.06",10000,"0","n"
1236,"Hamilton","2023-11-04 02:00:00","281.14",49,1024,"Clouds","overcast clouds","3.04",10000,"0","n"
1237,"Hamilton","2023-11-04 05:00:00","281.36",45,1023,"Clouds","overcast clouds","3.44",10000,"0","n"
1238,"Hamilton","2023-11-04 08:00:00","281.34",44,1023,"Clouds","overcast clouds","3.87",10000,"0","n"
1239,"Hamilton","2023-11-04 11:00:00","284.13",39,1023,"Clouds","overcast clouds","4.51",10000,"0","d"
1240,"Hamilton","2023-11-04 14:00:00","288.84",30,1021,"Clouds","overcast clouds","5.44",10000,"0","d"
1241,"Hancock","2023-10-30 17:00:00","280.02",61,1019,"Clouds","overcast clouds","5.74",10000,"0","d"
1242,"Hancock","2023-10-30 20:00:00","278.73",62,1020,"Clouds","overcast clouds","3.57",10000,"0","n"
1243,"Hancock","2023-10-30 23:00:00","275.91",68,1022,"Clouds","scattered clouds","2.86",10000,"0","n"
1244,"Hancock","2023-10-31 02:00:00","272.68",72,1023,"Clear","clear sky","2.11",10000,"0","n"
1245,"Hancock","2023-10-31 05:00:00","271.86",72,1022,"Clear","clear sky","2.46",10000,"0","n"
1246,"Hancock","2023-10-31 08:00:00","270.58",75,1022,"Clear","clear sky","2.94",10000,"0","n"
1247,"Hancock","2023-10-31 11:00:00","275.88",44,1021,"Clear","clear sky","4.48",10000,"0","d"
1248,"Hancock","2023-10-31 14:00:00","279.24",33,1017,"Clear","clear sky","5.8",10000,"0","d"
1249,"Hancock","2023-10-31 17:00:00","275.9",73,1017,"Rain","light rain","8.48",10000,"0.2","d"
1250,"Hancock","2023-10-31 20:00:00","273.72",51,1019,"Snow","light snow","6.31",10000,"0.2","n"
1251,"Hancock","2023-10-31 23:00:00","271.6",73,1020,"Clear","clear sky","4.87",8174,"0.03","n"
1252,"Hancock","2023-11-01 02:00:00","270.84",94,1021,"Snow","light snow","3.37",10000,"0.2","n"
1253,"Hancock","2023-11-01 05:00:00","273.35",79,1023,"Clouds","broken clouds","5.47",10000,"0","n"
1254,"Hancock","2023-11-01 08:00:00","271.97",88,1025,"Clouds","broken clouds","3.12",10000,"0","n"
1255,"Hancock","2023-11-01 11:00:00","275.93",61,1027,"Clear","clear sky","3.48",10000,"0","d"
1256,"Hancock","2023-11-01 14:00:00","278.66",42,1026,"Clear","clear sky","3.58",10000,"0","d"
1257,"Hancock","2023-11-01 17:00:00","278.82",44,1026,"Clouds","scattered clouds","3.76",10000,"0","d"
1258,"Hancock","2023-11-01 20:00:00","275.2",61,1027,"Clouds","few clouds","2.41",10000,"0","n"
1259,"Hancock","2023-11-01 23:00:00","274.06",66,1027,"Clouds","few clouds","2.95",10000,"0","n"
1260,"Hancock","2023-11-02 02:00:00","273.25",69,1028,"Clouds","few clouds","3.25",10000,"0","n"
1261,"Hancock","2023-11-02 05:00:00","273",64,1027,"Clouds","scattered clouds","3.57",10000,"0","n"
1262,"Hancock","2023-11-02 08:00:00","272.42",57,1028,"Clouds","broken clouds","4.37",10000,"0","n"
1263,"Hancock","2023-11-02 11:00:00","277.47",40,1028,"Clouds","overcast clouds","6.85",10000,"0","d"
1264,"Hancock","2023-11-02 14:00:00","281.46",32,1026,"Clouds","overcast clouds","7.67",10000,"0","d"
1265,"Hancock","2023-11-02 17:00:00","282.81",34,1024,"Clouds","overcast clouds","6.75",10000,"0","d"
1266,"Hancock","2023-11-02 20:00:00","280.1",41,1025,"Clouds","overcast clouds","4.65",10000,"0","n"
1267,"Hancock","2023-11-02 23:00:00","278.32",47,1026,"Clouds","broken clouds","5.38",10000,"0","n"
1268,"Hancock","2023-11-03 02:00:00","277.45",50,1026,"Clouds","scattered clouds","5.06",10000,"0","n"
1269,"Hancock","2023-11-03 05:00:00","276.37",56,1026,"Clouds","broken clouds","4.07",10000,"0","n"
1270,"Hancock","2023-11-03 08:00:00","275.41",62,1027,"Clouds","broken clouds","3.69",10000,"0","n"
1271,"Hancock","2023-11-03 11:00:00","281.66",43,1027,"Clouds","scattered clouds","5.39",10000,"0","d"
1272,"Hancock","2023-11-03 14:00:00","286",30,1025,"Clouds","broken clouds","6.41",10000,"0","d"
1273,"Hancock","2023-11-03 17:00:00","286.37",30,1023,"Clouds","overcast clouds","5.55",10000,"0","d"
1274,"Hancock","2023-11-03 20:00:00","282.65",41,1023,"Clouds","overcast clouds","4.98",10000,"0","n"
1275,"Hancock","2023-11-03 23:00:00","283.32",44,1022,"Clouds","overcast clouds","6.24",10000,"0","n"
1276,"Hancock","2023-11-04 02:00:00","284.19",41,1021,"Clouds","overcast clouds","7.49",10000,"0","n"
1277,"Hancock","2023-11-04 05:00:00","284.15",39,1020,"Clouds","overcast clouds","7.02",10000,"0","n"
1278,"Hancock","2023-11-04 08:00:00","283.86",38,1019,"Clouds","overcast clouds","7.68",10000,"0","n"
1279,"Hancock","2023-11-04 11:00:00","286.08",37,1019,"Clouds","overcast clouds","8.01",10000,"0","d"
1280,"Hancock","2023-11-04 14:00:00","288.93",39,1017,"Clouds","overcast clouds","8.28",10000,"0","d"
